platform,keyword,komentar,timestamp,sentimen
twitter,Fransisca jurnalis,""" FRANSISCA CHRISTY ROSANA"" jurnalis investigasi Tempo.

Ras terkuat abad ini yg bikin REZIM OPLOSAN kelojoton dan kebakaran jenggot, tak kuat menahan gempuran fakta yg disajikan.",2025-03-29T20:54:49.000Z,
twitter,Fransisca jurnalis,"Turut berdukacita 

Kemarin jurnalis yang diteror itu Cica (Fransisca)... Sekarang bukan hanya diteror, ini diambil nyawanya 
Semoga keluarga ditabahkan dan pelaku mendapat ganjaran yang lebih berat",2025-03-25T10:57:15.000Z,
twitter,Fransisca jurnalis,"Kejadian teror babi dan tikus kepada Fransisca jurnalis kritis tempo, benar-benar bentuk pembungkaman. Sekaligus bentuk menakuti untuk tetap tunduk pada pemerintah. Anti kritik. NEGARA INI MILIK RAKYAT 

#TolakRUUTNI #TolakRUUPolri #IndonesiaGelap #Tolakdwi",2025-03-23T00:30:43.000Z,
twitter,Fransisca jurnalis,"#intinyadeh kantor Tempo dikirimi paket terror berisi kepala babi.

Paket ditujukan ke ""Cica"", panggilan Fransisca Christy Rosana, jurnalis Tempo yg juga host podcasts Bocor Alus Politik.

Paket gak ada nama pengirim, isinya kepala babi, kupingnya dipotong. Paket dtg Rabu sore. https://x.com/msafarnurhan/s/msafarnurhan/status/1902653002118250547…",2025-03-20T10:49:21.000Z,
twitter,Fransisca jurnalis,"Sudah lama negara² maju terutama Amerika MENYUAP para jurnalis atau menguasai sebagian besar saham perusahaan² media lokal besar utk ""menggiring opini"" masyarakat di  & negara² berkembang lainnya .... tentu saja utk keuntungan geo #politik #ekonomi luar negeri mereka.",2025-02-10T06:08:48.000Z,
twitter,Fransisca jurnalis,"Thn 2024, ada media memberitakan klo Elon Musk akan membangun pangkalan Space X  di #IKNnusantara dmana nanti org klo mau pergi ke New York City cm 1 jam dr #IKN pake roket Space X.

Jurnalis yg nulis berita itu kayaknya sudah SAKIT JIWA ... atw beritanya pesanan #Jokowi ",2025-01-17T16:29:58.000Z,
twitter,Fransisca jurnalis,"Diwawancara jurnalis asing, #Jokowi bilang ... ""Setelah lengser, sy akan pensiun, pulang ke kota kecil sy SOLO, sebagai rakyat biasa. ""

Ehh ternyata ... msh sibuk jd juru #kampanye utk melanggengkan kekuasaannya lewat calon Kepala Daerah yg didukungnya. 

#jawatengah #pilgub",2024-11-14T22:14:51.000Z,
twitter,Fransisca jurnalis,"Wkt 
@Jokowi
 dg wajah lugunya bilang ke jurnalis asing yg mewawancarainya, beliau bilang ... ""Setelah selesai (lengser), sy menjadi rakyat biasa, mau pulang ke kota kecil saya SOLO, pensiun momong cucu. ""

Sy langsung jawab ... ""Ingat sen kiri artinya Belok Kanan.

Benar kan? ",2024-11-02T19:45:54.000Z,
twitter,Fransisca jurnalis,"Kalo Fransisca dari Tempo, jurnalis Indonesia yg ikutin perjalanan Paus dari Vatikan sampai ke Indonesia, gak ada akun X nya kah.",2024-09-03T06:34:35.000Z,
twitter,Fransisca jurnalis,"Ini aktor, darah manusia gerakannya tetap ada, mengalir dari Oma-nya yang seorang insan pergerakan, pejuang, aktivis kiri dan jurnalis di masa lalu. Oma Fransisca Fangidae. Terusir tak bisa pulang di era Orde Baru, karena berideologi sosialis dan menetap di luar negeri.",2024-08-24T02:55:22.000Z,
twitter,Fransisca jurnalis,Lihat video Jurnalis Rakyat! #TikTok https://vt.tiktok.com/ZSF6pAytW/,2024-02-19T04:53:39.000Z,
twitter,Fransisca jurnalis,"Ada ratusan kader PDI-P yg tewas di dlm markas menurut jurnalis yg sempat masuk ke dlm... tapi jumlah sbenarnya ""disembunyikan"" oleh aparat & pemerintah #ORBA saat itu.

Tanpa perjuangan Gen X & B, generasi skarang tidak bisa hidup di alam bebas demokrasi.",2024-02-13T15:35:52.000Z,
twitter,Fransisca jurnalis,"ini kak
Itu yg ngomong fransisca cristy, jurnalis tempo

https://youtu.be/mBPb_ZWSsSU?si=OBG-x3E2EO1ysDme…",2024-02-08T10:10:39.000Z,
twitter,Fransisca jurnalis,"Hanya diberhentikan dr jabatan Ketua MK........ tapi tetap jadi #HAKIM. 
.
.

Jurnalis - jurnalis OKE ZONE minim literasi !!",2023-11-08T05:25:37.000Z,
twitter,Fransisca jurnalis,"Sengaja naik motor buat cari sensasi supaya diliput banyak media.

Keliatan banget udah janjian sama jurnalis-jurnalisnya. ",2023-09-25T20:25:18.000Z,
twitter,Fransisca jurnalis,PEMILIH  MUDA  DAN  PEMULA  CENDERUUUNG  MEMILIH  ANIES  BASWEDAN . SEKARANG  BERTAMBAH  DUKUNGAN  DARI  JURNALIS  DAN MC  ! ,2023-09-23T06:25:43.000Z,
twitter,Fransisca jurnalis,"Gloria Fransisca, jurnalis 
@prohealthid
 akan menjadi salah satu trainer dalam ExcEl Award Workshop: Best Practices Good Quality Election Coverage in Timor Leste, Indonesia, and the Philippines

4 September 2023
@UnikaAtmaJaya
 
Registrasi: https://s.id/ExcElAwardWorkshop…",2023-08-21T05:16:57.000Z,
twitter,Fransisca jurnalis,"Gloria Fransisca, jurnalis 
@prohealthid
 akan hadir dalam rangkaian acara Festival Demokrasi, ExcEl Award Workshop: Best Practices Good Quality Election Coverage in Timor Leste, Indonesia, and the Philippines.

4 September 2023
Registrasi: https://s.id/ExcElAwardWorkshop…",2023-08-11T08:53:32.000Z,
twitter,Fransisca jurnalis,"to : 
@erickthohir
Fransisca Rosana.
Jurnalis Senior Tempo

Erick Thohir dan timnya sudah Terang Menderang gunakan BUMN sebagai sapi perah untuk Kendaraan Politiknya.

Bila Pengusaha jadi Penguasa Rawan Terjadinya Konflik Kepentingan dalam penggunakan Uang Negara.",2023-07-29T00:01:08.000Z,
twitter,Fransisca jurnalis,"Ini.. jurnalis kita dibandingkan mau share informasi untuk mendidik, lebih milih Manas manasin masyarakat ",2023-07-12T17:13:37.000Z,
twitter,Fransisca jurnalis,"8 Juli 2023.
Fransisca Rosana.
Jurnalis Senior Tempo

Erick Thohir dan timnya sudah Terang Menderang gunakan BUMN sebagai sapi perah untuk Kendaraan Politiknya.

Bila Pengusaha jadi Penguasa Rawan Terjadinya Konflik Kepentingan dalam penggunakan Uang Negara.",2023-07-10T12:31:52.000Z,
twitter,Fransisca jurnalis,"8 Juli 2023.
Fransisca Rosana.
Jurnalis Senior Tempo

Erick Thohir dan timnya sudah Terang Menderang gunakan BUMN sebagai sapi perah untuk Kendaraan Politiknya.

Bila Pengusaha jadi Penguasa Rawan Terjadinya Konflik Kepentingan dalam penggunakan Uang Negara.",2023-07-10T11:57:11.000Z,
twitter,Fransisca jurnalis,"Masyarakat Kota Jambi Turut Sukseskan G20, Fasilitas bebas visa bagi delegasi dan jurnalis asing saat KTT G20

#KTTG20
#PresidensiG20
#G20Indonesia
#RecoverTogetherRecoverStronger
#G20Indonesia2022
#GroupOfTwentyIndonesia
#PulihBersama",2022-10-23T09:24:49.000Z,
twitter,Fransisca jurnalis,"Nama2 jurnalis spt satu kalangan sm ahoker fransiskus, stefanus, fransisca… gagal move on",2022-06-22T00:01:18.000Z,
twitter,Fransisca jurnalis,"“Serangan pada para aktivis dan jurnalis semakin intens terjadi akhir-akhir ini membuat kita mulai was-was dengan kondisi demokrasi kita. Penetapan tersangka pada Haris Azhar dan Fatia meningkatkan kekhawatiran kita”. - Fransisca Ria Susanti, Deputy Program PPMN.",2022-03-23T10:05:15.000Z,
