platform,keyword,komentar,timestamp,sentimen
twitter,fransisca christy rosana,"como madre, activista y narradora de verdades incómodas.  Nacida el 22 de agosto de 1991 en Santiago, Francisca se indignaba desde pequeña ante la desigualdad. Aunque estudió Psicología en la Universidad Arcis,",2025-04-30T16:07:12.000Z,
twitter,fransisca christy rosana,"Alegría por el Premio Nacional para CHRISTINA ROSENVINGE
Fue presentadora de mi programa FM-2
Una decisión discutida:decían que se trataba simplemente de una cara bonita
Y no
Hicimos dos casting y en ambos resultó la más suelta, la + telegénica, la + culta https://youtu.be/YSoNTeJW_gc",2018-10-11T14:54:32.000Z,
twitter,fransisca christy rosana,"#Nacional | La secretaria de Gobernación acude en nombre de la presidenta Claudia Sheinbaum y reconoce el legado del pontífice en favor de la inclusión de las mujeres en la Iglesia.

https://revistacirculorojo.com/rosa-icela-rodriguez-llega-al-vaticano-para-representar-a-mexico-en-el-ultimo-adios-al-papa-francisco/…",2025-04-25T20:39:37.000Z,
twitter,fransisca christy rosana,"#URGENTE BÚSQUEDA EN TIEMPO REAL #ROSARIO #SANTAFE 
MÁXIMA DIFUSIÓN 
María Cristina Caruso tiene 57 años, desapareció el 12/7 en Rosario, Santa Fe. Estatura 1,57. Usa lentes. Vestía campera blanca, buzo negro, jogging celeste y zapatillas negras.  Avisar al3413538144 o 911",2024-08-06T02:00:01.000Z,
twitter,fransisca christy rosana,"Mensaje de 
@rosaicela_
  al acudir a la ceremonia fúnebre de su santidad el #papaFrancisco
https://cursorenlanoticia.com.mx/?p=461781",2025-04-26T17:34:41.000Z,
twitter,fransisca christy rosana,"Mensaje de 
@rosaicela_
  al acudir a la ceremonia fúnebre de su santidad el #papaFrancisco
https://cursorenlanoticia.com.mx/?p=461781",2025-04-26T17:34:41.000Z,
twitter,fransisca christy rosana,"La presidenta 
@Claudiashein
 dijo que ""estuvimos muy bien representados por 
@rosaicela_
 "" en el funeral del #PapaFrancisco, además, reitero su reconocimiento ""al legado y a la vida del Papa Francisco, un papa humanista que siempre optó por los pobres y deja un gran legado al mundo",2025-04-28T14:39:36.000Z,
twitter,fransisca christy rosana,"""Francisco intentó que la mujer se involucrara más en las tareas del Vaticano"", afirma #Silvia_Casasola en nuestro programa de hoy en #larosadelosvientos. Escúchanos en #OndaCero, la casa de la radio, ¿dónde si no? ",2025-04-27T00:43:52.000Z,
twitter,fransisca christy rosana,"Mi lamgen Machi Francisca Linconao. Una mujer icono de la lucha y resistencia Mapuche. Ella muy preocupada por la Educación de los niños y los Jóvenes, por mejorar la Salud, lograr mayor acceso a la Vivienda para todxs y de que se restituya las tierras a nuestro pueblo.",2021-08-25T23:06:32.000Z,
twitter,tempo kepala babi,"Teror kiriman kepala babi dan bangkai tikus tanpa kepala kepada Tempo, sudah jadi perhatian media2 mainstream internasional.",2025-03-28T12:02:48.000Z,
twitter,tempo kepala babi,"Berita Tempo dikirimi kepala babi dan badan tikus masuk The Guardian.

https://theguardian.com/world/2025/mar/28/intimidation-journalists-indonesia-pig-heads-rats…",2025-03-28T02:27:00.000Z,
twitter,tempo kepala babi,"Kantor Tempo mendapat kiriman kepala babi pada Rabu, 19 Maret 2025. Kepala babi tersebut dibungkus kotak kardus yang dilapisi styrofoam.

Kotak berisi kepala babi tersebut ditujukan kepada “Cica”.

#tempodotco #tempo",2025-03-20T10:06:52.000Z,
twitter,tempo kepala babi,"Pantesan diteror pake kepala babi. Ga ada takut-takutnya. Sehat-sehat ya, Tempo ",2025-04-05T13:04:31.000Z,
twitter,tempo kepala babi,"Menurut Komnas HAM, teror kepala babi kepada jurnalis Tempo bisa masuk kategori pelanggaran HAM dan situasi tidak kondusif bagi demokrasi.",2025-03-27T07:30:01.000Z,
twitter,tempo kepala babi,"Ekspresi mbak jurnalis bikin salfok 

Siapa yang mengirim kepala babi ke Tempo??",2025-04-13T14:21:20.000Z,
twitter,tempo kepala babi,Prabowo Klaim Teror Kepala Babi ke Redaksi Tempo untuk Adu Domba,2025-04-07T16:39:09.000Z,
twitter,tempo kepala babi,Polisi Kantongi Identitas Kurir Paket Kepala Babi ke Tempo,2025-04-10T13:20:00.000Z,
twitter,tempo kepala babi, KANTOR TEMPO SALAH SATU MEDIA YANG SELALU MENGKRITIK REZIM DIKIRIMIN KEPALA BABI GESS ,2025-03-20T12:15:10.000Z,
twitter,tempo kepala babi,Alasan E–nseok khidmat nyanyiin part “baby girl” di Tempo soalnya di otak isinya dia:,2025-04-28T11:36:14.000Z,
twitter,tempo kepala babi,"Tempo lapor polisi usai dikirimi kepala babi dan membawa rekaman cctv...

Semoga diusut tuntas!",2025-03-22T13:43:13.000Z,
twitter,tempo kepala babi,Busyro Muqoddas: Pengirim Kepala Babi ke Tempo Primitif,2025-03-21T08:20:02.000Z,
twitter,tempo kepala babi, GUE BENER BENER BENCI BGT SM WARGA INDO YG TOLOLNYA ORGANIK (SELAIN BUZZER YG EMG UDH KERJAANNYA)!!!! BISA2NYA DI TIKTOK & IG BANYAK YG BLG PERKARA KEPALA BABI SM TIKUS ITU CM GIMMICKNYA TEMPO!! KLO ORG INDO BANYAK YG TOLOL GINI GMN NEGARA BISA MAJU??,2025-03-22T22:05:05.000Z,
twitter,tempo kepala babi,"Tempo dikirim kepala babi, waw serem banget, baru aja disahkan!

Mincot yang ini signout, info bukber di kostan kamu dong 

semoga mincot yang satu lagi tetap masih kuat ngetwit ",2025-03-20T09:38:09.000Z,
twitter,tempo kepala babi,"Lain kali ngirim jangan kepala babi, daging babi gitu lho yg enak 
Mana telinganya udah ga ada 

Kantor Tempo Mendapat Kiriman Kepala Babi dari Orang Tak Dikenal",2025-03-20T09:49:18.000Z,
twitter,tempo kepala babi,"Lg sarapan ubi, lah mirip kepala babi tempo",2025-04-12T01:08:23.000Z,
twitter,tempo kepala babi,"Kemarahan Prabowo ke Hasan Nasbi

Presiden Prabowo Subianto marah kepada Hasan Nasbi karena mengeluarkan pernyataan kontroversial setelah terjadi teror kepala babi ke kantor Tempo. Mengutus Menteri HAM Natalius Pigai.

Simak selengkapnya Program Bocor Alus Politik di Channel",2025-04-12T10:16:42.000Z,
twitter,tempo kepala babi,Akademisi Unpad dan praktisi hukum M.Z. Al-Faqih bilang teror kepala babi di Tempo adalah ancaman nyata terhadap demokrasi dan kebebasan pers.,2025-03-26T07:20:01.000Z,
twitter,tempo kepala babi,"Pengusutan teror kepala babi yang ditujukan pada redaksi Tempo bergerak satu langkah. 

Direktorat Tindak Pidana Umum Bareskrim Polri berhasil menemukan kurir pembawa paket yang merupakan sopir ojek online (ojol) dan telah memeriksanya sebagai saksi.

#tempodotco",2025-04-11T06:10:01.000Z,
twitter,tempo kepala babi,"Teror Kepala Babi ke Tempo, Ketua Dewan Pers: Biasanya Dilakukan Pihak yang Terpojok",2025-03-20T12:29:42.000Z,
twitter,tempo kepala babi,Tim Bocor Alus TEMPO kembali mendapatkan teror. Kali ini dikirimi kepala Babi,2025-03-20T09:35:39.000Z,
