platform,keyword,komentar,timestamp,sentimen
twitter,tempo kepala babi,"Memang gk pantas kok jadi kepala komunikasi kepresidenan,masa iya tempo dikirim kepala babi trus di bilang suruh masak aja? Wkwk lawak ",2025-04-29T15:21:55.000Z,
twitter,tempo kepala babi,akhir sebuah drama parcel kepala babi ke pimred Tempo,2025-04-29T15:11:36.000Z,
twitter,tempo kepala babi,Karen jauh sebelum hiruk pikuk kepala babi...Hasan nasbi udah lama bermusuhan dengan Tempo...mgkn kemarin pas blunder itu spontan...emosi,2025-04-29T14:14:39.000Z,
twitter,tempo kepala babi,"Breaking news sang maestro kepala babi

Hasan nasbi mundur sbg kepala PCO kepala kantor komunikasi kepresidenan

Tempo ..! Piye .???",2025-04-29T09:21:06.000Z,
twitter,tempo kepala babi,"Tidak ada bukti bahwa Hasan Nasbi sering masak babi. Pertanyaan ini sepertinya sindiran atas komentar kontroversialnya yang menyarankan untuk ""memasak"" kepala babi yang dikirim ke Tempo, sebuah media di Indonesia. Komentar tersebut dianggap tidak sensitif karena babi tabu bagi",2025-04-29T09:14:51.000Z,
twitter,tempo kepala babi,"Satu bulan sebelumnya, pada Maret 2025, Hasan Nasbi menjadi sorotan ketika mengomentari aksi teror kepala babi terhadap jurnalis Tempo, yang ia sebut sebaiknya dimasak saja.

~MD #HasanNasbi #TerorTempo",2025-04-29T09:01:40.000Z,
twitter,tempo kepala babi,"Hasan Nasbi mengundurkan diri sebagai Kepala PCO pada 21 April 2025, menyebutnya keputusan pribadi yang matang. Namun, ini terjadi setelah kontroversi komentarnya tentang kepala babi yang dikirim ke Tempo, yang memicu kemarahan publik karena sensitivitas agama di Indonesia.",2025-04-29T08:55:56.000Z,
twitter,tempo kepala babi,"Halo 
@BocorAlusPol
, ya, benar. Hasan Nasbi mundur sebagai Kepala PCO pada 21 April 2025, kemungkinan karena kontroversi komentarnya tentang kepala babi yang dikirim ke Tempo. Komentar ""masak saja"" dianggap tidak sensitif secara budaya, memicu kemarahan publik. Tekanan masyarakat",2025-04-29T08:45:16.000Z,
twitter,tempo kepala babi,"Halo! Hasan Nasbi mundur dari Kepala Komunikasi Kepresidenan pada 21 April 2025 karena kontroversi akibat komentarnya soal teror kepala babi ke redaksi Tempo. Ia bilang ""masak saja,"" yang dianggap tidak sensitif, apalagi saat Ramadan. Komentar ini memicu kemarahan publik, kritik",2025-04-29T08:42:30.000Z,
twitter,tempo kepala babi,"Wuihh langka nihhh, ditunggu pejabat2 selanjutnya. Tempo 1-0 Hasan Nasbi.  Pernyataan Hasan Nasbi yang nyuruh dimasak saja ketika tempo dapet teror kepala babi ini memang bener2 ngawur. Seharusnya sebagai manusia normal pun kalo punya nurani bakal ikutan empati.",2025-04-29T08:28:02.000Z,
twitter,tempo kepala babi,Yg kirim kepala babi ke Tempo nyesel ga kira2?,2025-04-29T08:09:19.000Z,
twitter,tempo kepala babi,Hasan Nasbi mengundurkan diri dari Kepala PCO setelah 8 bulan mengemban jabatan. Hasan sempat disorot saat menanggapi teror kepala babi kepada jurnalis Tempo.,2025-04-29T07:50:00.000Z,
twitter,tempo kepala babi,Baru teringat bhw Pak Hasan Nasbi tergelincir saat dia memberikan komentar ttg teror kepala babi yg dikirim netizen ke majalah Tempo.. ternyata beliau Pak Hasan tdk sanggup utk comeback stlh banyak hujatan kepadanya...  ,2025-04-29T07:49:54.000Z,
twitter,tempo kepala babi,"Hasan Nasbi, mantan Kepala PCO, mengundurkan diri pada 21 April 2025 karena masalah yang tidak bisa diatasi. Blunder utamanya adalah komentar kontroversial tentang teror kepala babi yang dikirim ke jurnalis Tempo. Ia berkata, ""Masak saja,"" yang dianggap meremehkan, apalagi saat",2025-04-29T07:41:13.000Z,
twitter,tempo kepala babi,"Saya bisa tahu konteksnya karena saya menganalisis data real-time dari web dan X. Frasa ""Kaget gak?"" dari 
@BocorAlusPol
, yang terkait dengan Tempo, kemungkinan merujuk pada kontroversi Hasan Nasbi. Dia mengundurkan diri pada 21 April 2025 setelah komentarnya tentang kepala babi",2025-04-29T07:40:16.000Z,
twitter,tempo kepala babi,"Rekam Jejak Hasan Nasbi, Komentari Teror Kepala Babi ke Tempo Dimasak Saja",2025-04-29T07:34:20.000Z,
twitter,tempo kepala babi,"Rekam Jejak Hasan Nasbi, Komentari Teror Kepala Babi ke Tempo Dimasak Saja",2025-04-29T07:33:47.000Z,
twitter,tempo kepala babi,"Hasan Nasbi, mantan Kepala PCO, mengundurkan diri pada 21 April 2025 karena masalah yang tidak bisa diatasi. Blunder utamanya adalah komentar kontroversial tentang teror kepala babi yang dikirim ke jurnalis Tempo. Ia berkata, ""Masak saja,"" yang dianggap meremehkan, apalagi saat",2025-04-29T07:41:13.000Z,
twitter,tempo kepala babi,"Saya bisa tahu konteksnya karena saya menganalisis data real-time dari web dan X. Frasa ""Kaget gak?"" dari 
@BocorAlusPol
, yang terkait dengan Tempo, kemungkinan merujuk pada kontroversi Hasan Nasbi. Dia mengundurkan diri pada 21 April 2025 setelah komentarnya tentang kepala babi",2025-04-29T07:40:16.000Z,
twitter,tempo kepala babi,"Rekam Jejak Hasan Nasbi, Komentari Teror Kepala Babi ke Tempo Dimasak Saja",2025-04-29T07:34:20.000Z,
twitter,tempo kepala babi,"Rekam Jejak Hasan Nasbi, Komentari Teror Kepala Babi ke Tempo Dimasak Saja",2025-04-29T07:33:47.000Z,
twitter,tempo kepala babi,"Hei 
@Ardhi_addhi
, aku tahu karena aku dirancysics 3 dibuat oleh xAI, yang memberiku akses ke info terkini dari web dan postingan X. Soal Hasan Nasbi, dia mundur sebagai Kepala PCO pada 21 April 2025 setelah kontroversi komentarnya tentang kepala babi yang dikirim ke Tempo pada",2025-04-29T07:29:40.000Z,
twitter,tempo kepala babi,bro memasak dirinya sendiri seperti kepala babi yang dikirim ke kantor tempo (sampai gosong),2025-04-29T07:23:25.000Z,
twitter,tempo kepala babi,"ini sudah mundur....tapi sampai hari ini polisi 
@DivHumas_Polri
 belum bisa menangkap pelaku teror wartawan tempo dengan kepala babi!",2025-04-29T07:00:27.000Z,
twitter,tempo kepala babi,Hasan melontarkan pernyataan yang memicu polemik saat mengomentari teror kepala babi kepada Tempo. Ia mengatakan “dimasak saja”. Presiden Prabowo menilai pernyataan tersebut keliru.,2025-04-29T06:47:03.000Z,
twitter,tempo kepala babi,"Hasan Nasbi mundur sebagai Kepala Kantor Komunikasi Kepresidenan pada 21 April 2025 setelah kontroversi komentarnya tentang kepala babi yang dikirim ke Tempo. Komentar ""masak saja"" dianggap tidak sensitif di Indonesia, memicu kemarahan publik. Meski ia menyebut keputusan mundur",2025-04-29T06:38:22.000Z,
twitter,tempo kepala babi,"tempo keras banget ke pemerintah, tapi kepala babi dilempar malah diem  #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-04-26T11:49:07.000Z,
twitter,tempo kepala babi,"Lagi rame nih soal berita tempo yang merusak persatuan bangsa , tapi kalo dipikir pikir lagi keknya ada salahnya deh

Kemarin kantor tempo pernah dikirim kepala babi oleh pihak yang tidak dikenal dan sekarang banyak isu yang mengkoar koarkan bahwa berita tempo merusak bangsa ,..",2025-04-26T07:47:01.000Z,
twitter,tempo kepala babi,Korban media buZZer..... Justru tempo yg memberitakan tentang tidak keadilan di Indonesia. Berkali-kali tempo mendapatkan intimidasi lewat berbagai aspek. Terakhir kepala babi..... Siapa pelakunya.... Sampai sekarang cuma yg diminta keterangan ojol nya saja. Yg order goib,2025-04-26T07:37:54.000Z,
twitter,tempo kepala babi,"Iya sumpah gw heran,lah tempo baru semalam dikirimin kepala babi,kenapa jadi mereka fitnah tempo penghianat bangsa ",2025-04-26T07:18:34.000Z,
twitter,tempo kepala babi,"Iya sumpah gw heran,lah tempo baru semalam dikirimin kepala babi,kenapa jadi mereka fitnah tempo penghianat bangsa ",2025-04-26T07:17:56.000Z,
twitter,tempo kepala babi,Tempo kena kepala babi minta masak sama metri,2025-04-25T18:23:52.000Z,
twitter,tempo kepala babi,"Tempo udah dikirimin kepala babi sekarang buzzer dimainkan, pemerintah pengecut.",2025-04-25T15:08:39.000Z,
twitter,tempo kepala babi,"btw kaget liat trending, tempo ga mempan dikirimin kepala babi sama tikus sekarang diserang pake buzzer sampe trending",2025-04-25T15:08:27.000Z,
twitter,tempo kepala babi,"tempo bisa jangkau Kamboja, tp kepala babi malah pura2 gak tau #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-04-25T10:24:13.000Z,
twitter,tempo kepala babi,"tempo bisa jangkau Kamboja, tp kepala babi malah pura2 gak tau #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-04-25T09:44:05.000Z,
twitter,tempo kepala babi,Kepala BPJPH Haikal Hasan mengungkap sejumlah kemungkinan penyebab jajanan mengandung babi tersebut berlabel halal.,2025-04-25T02:49:43.000Z,
twitter,tempo kepala babi,"Maaf, tapi tidak ada informasi yang jelas tentang siapa yang menyuruh memasak kepala babi yang dikirim ke kantor Tempo. Hasan Nasbi, Kepala Kantor Komunikasi Kepresidenan, hanya menyarankan untuk memasak kepala babi itu sebagai tanggapan awal, tapi kemudian menegaskan bahwa",2025-04-23T07:52:14.000Z,
twitter,tempo kepala babi,Kenapa justru di ambil sertifikasi halal oleh rezim dari MUI justru malah sering dan diganti simbol gunungan malah kebobolan babi .. Tempo juga kebobolan kepala babi  jadi dimasak apa sama jubir ? gak malah benar kerjanya rezim.,2025-04-22T14:15:41.000Z,
twitter,tempo kepala babi,wahhh.. jangan-jangan yang kirim kepala babi ke Tempo parjo juga ya. ,2025-04-22T13:20:30.000Z,
twitter,tempo kepala babi,Pake logika aja. Kenapa segala macam urusan bumi dan langit bisa dikuliti Tempo tapi tidak untuk kepala babi?,2025-04-22T06:12:30.000Z,
twitter,tempo kepala babi,"""Rupanya, JALUR PARTAI yg dipakai utk jelaskan isu itu.
Bukan jalur kepresidenan. 

MUNGKIN...
kepala komunikasi resmi presiden itu masih pusing setelah ''makan'' gule kepala babi yg dimasaknya sendiri utk TEMPO.""
.
@tempodotco
.
@korantempo
(Dahlan Iskan)",2025-04-22T02:54:12.000Z,
twitter,tempo kepala babi,Tpi investigasi tempo itu setelah kejadian teror kepala babi itu,2025-04-21T23:37:16.000Z,
twitter,tempo kepala babi,"Kurang tahu juga saya ...
sebenarnya gaya komunikasinya bagus, cuma tempo hari kepleset saja dia tentang polemik ""Kepala Babi"" itu....",2025-04-19T12:37:10.000Z,
twitter,tempo kepala babi,Dan TEMPO memang pantas untuk dibredel dan dikirim paket Kepala Babi !!!,2025-04-19T10:45:08.000Z,
twitter,tempo kepala babi,kepala babi yang dikirim ke tempo?,2025-04-19T09:31:23.000Z,
twitter,tempo kepala babi,"SE jengkel2nya orng sama Trump tapi kebijkan dan kedetailan pemerintah USA tuh emng gak main2, mau nyembunyiin satu kasus aja mereka tuh Mateng gak kek pemerintah kita, kepala babi dkrm ke tempo aja dibilang yg krm ojek gojek dari ojol grab",2025-04-18T16:22:40.000Z,
twitter,tempo kepala babi,"Penunjukan ini juga muncul di tengah sorotan ke Hasan Nasbi yang sempet bikin statement nyeleneh soal teror kepala babi ke wartawan Tempo. Waktu itu Hasan malah nyeletuk, “Sudah dimasak saja,” alih-alih mengecam kejadian itu.",2025-04-18T10:19:16.000Z,
twitter,tempo kepala babi,Ternyata kepala babi yg dikirim ke tempo kmren spoiler,2025-04-18T09:38:49.000Z,
twitter,tempo kepala babi,"Dokter pelecehan, Mafia tanah di Sukahaji, makan siang gratis, RUU TNI, Tempo dikirim kepala Babi, menteri Pak Prabowo kalau ngobrol langsung gas aja, Willie Salim Palembang, Dan masih banyak lagi.",2025-04-17T02:49:19.000Z,
twitter,tempo kepala babi,"@grok
 kenapa tempo sekarang terdeteksi sebagai media penyebar hoax, ini sudah kejadian berulang kali. Apa jangan jangan teror kepala babi juga sudah setingan orang orang tempo lalu menjadikan pemerintah kambing hitam",2025-04-16T16:08:59.000Z,
twitter,tempo kepala babi,"TEROR KEJAM DAN TELENGES!
Biarpun berusaha memberanikan diri, teror kepala babi bikin takut seluruh awak jurnalis Tempo nih #SobatDN!

Selengkapnya di channel Youtube Diskursus Net

#BocorAlus #Tempo #Teror #KepalaBabi #OpenMinded #DiskursusNetwork",2025-04-16T16:00:02.000Z,
twitter,tempo kepala babi,"Majalah tempo dikirimi kepala babi.
Kalau ini dikirimi residivis",2025-04-16T12:08:19.000Z,
twitter,tempo kepala babi,"Presiden Prabowo Subianto mengakui komunikasi pemerintahannya kurang efektif, terutama karena kurangnya pengalaman tim dan beragamnya latar belakang menteri. Insiden intimidasi terhadap jurnalis Tempo, seperti pengiriman kepala babi pada 20 Maret 2025, memperlihatkan kegagalan",2025-04-16T05:28:20.000Z,
twitter,tempo kepala babi,A1 yg kirim kepala babi siapa ke kantor tempo?,2025-04-16T03:59:49.000Z,
twitter,tempo kepala babi,Konteks awalnya Tempo soal paket kepala babi,2025-04-16T02:10:52.000Z,
twitter,tempo kepala babi,Diskusi sama orang yang percaya kasus kepala babi itu rekayasa Tempo buat narik eksposur. Menarik.,2025-04-15T14:19:04.000Z,
twitter,tempo kepala babi,"Jadi kalian itu membuka diri sendiri, buat diserang balik seluas-luasnya tanpa batas kalau salah langkah.
misal, Kalau teror kepala babi cuma setingan,
bakalan ada istilah baru ""Taktik Gelap"", ""Drama Gelap"", ""Tempo Gelap"" dll
Bahkan kalian bisa disebut Kaum Kegelapan, dan banyak",2025-04-15T13:47:47.000Z,
twitter,tempo kepala babi,"Setelah itu Presiden Prabowo mengundang pemimpin redaksi media ke rumahnya di Hambalang, Jawa Barat, pada Minggu, 6 April 2025.

Dalam pertemuan itu, ia mengakui bahwa Hasan teledor dalam menyampaikan pendapat soal teror kepala babi.

Foto: Tim Media Presiden Prabowo Subianto",2025-04-15T13:03:53.000Z,
twitter,tempo kepala babi,"Pria berkacamata dalam video itu kemungkinan besar adalah pejabat polisi, mungkin Jenderal Listyo Sigit Prabowo, Kapolri, yang memerintahkan penyelidikan kasus kepala babi di Tempo. Namun, tanpa konfirmasi resmi atau gambar yang jelas, ada kemungkinan dia pejabat lain atau staf",2025-04-14T13:04:49.000Z,
twitter,tempo kepala babi," 19 Maret 2025: Kantor Tempo terima paket kepala babi untuk jurnalis perempuan Cica.
 22 Maret: 6 bangkai tikus tanpa kepala muncul.

Cica adalah satu-satunya perempuan di siniar “Bocor Alus Politik”. Teror ini adalah bentuk represi terhadap jurnalis perempuan.",2025-04-14T12:24:27.000Z,
twitter,tempo kepala babi,"Hehe, kalau soal ""kegoblokan"" si jurnalis di video, kasih nilai 3/10 deh. Kelihatan bingung, tapi wajar lah, situasi lagi panas soal ancaman ke Tempo. Bisa relate, kan, kalau lagi serius tiba-tiba otak malah nyanyi? Tapi serius, yang beneran goblok itu yang kirim kepala babi sama",2025-04-14T11:37:29.000Z,
twitter,tempo kepala babi,"Kemungkinan besar yang berbicara di video adalah Francisca Christy Rosana, jurnalis Tempo yang terlibat dalam insiden kepala babi. Dia mungkin sedang mewawancarai seseorang, tapi deskripsi pakaian dan kacamata di video tidak sepenuhnya cocok, jadi ada sedikit ketidakpastian.",2025-04-14T09:50:39.000Z,
twitter,tempo kepala babi,"pejabat indo knp pada asbun semua sih, gw nonton clip wawancara di tt ttg kepala babi yg dikirim ke tempo trs dia jawab nya ""gojek yg ngirim""?????",2025-04-14T08:09:31.000Z,
twitter,tempo kepala babi,"Tempo ini sok tahu dan kesannya berlindung di UU pers,sampai ring 1 presiden seakan akan punya  http://mata2.tp knp urusan kepala babi aja teriak2 kesana kemari?",2025-04-14T06:01:34.000Z,
twitter,tempo kepala babi,"Presiden Prabowo Subianto mengakui komunikasi pemerintah tak maksimal. Guru kencing berdiri, murid kencing berlari. Anak buah Prabowo pun menyajikan blunder ke blunder. Dari revisi UU TNI hingga teror kepala babi.",2025-04-14T04:08:22.000Z,
twitter,tempo kepala babi,Sejauh Mana Pengungkapan Teror Kepala Babi dan Bangkai Tikus ke Tempo,2025-04-14T03:31:47.000Z,
twitter,tempo kepala babi,"Tanggapan soal Hasan Nasbi menarik. Info dari Bocor Alus Politik bilang dia dekat dengan Jokowi, tapi kurang akses langsung ke Prabowo, mungkin bikin komunikasi sulit. Blunder dia, seperti komen soal kepala babi ke jurnalis Tempo atau pernyataan dwifungsi TNI, cukup bikin gaduh.",2025-04-14T02:33:06.000Z,
twitter,tempo kepala babi,"Ekspresi mbak jurnalis bikin salfok 

Siapa yang mengirim kepala babi ke Tempo??",2025-04-13T14:21:20.000Z,
twitter,tempo kepala babi,Mau di kirimin kepala babi sama tempo??,2025-04-13T12:34:17.000Z,
twitter,tempo kepala babi,"Halo 
@AstiVijay
, berita tentang kepala babi yang dikirim ke kantor media Tempo pada 19 Maret 2025 memang benar, berdasarkan laporan dari ABC News, The Guardian, dan lainnya. Ini dianggap sebagai intimidasi terhadap pers. Namun, detail soal titik penjemputan di depan istana wakil",2025-04-13T12:30:59.000Z,
twitter,tempo kepala babi,"tuntaskan ndan 
@DivHumas_Polri
  @DlVHUMASPOLRI
 

Driver Ojol Pengantar Paket Kepala Babi ke Kantor Tempo Diperiksa Bareskrim

Source: YouTube
 https://search.app/Egr3W

Shared via the Google App",2025-04-13T09:41:25.000Z,
twitter,tempo kepala babi,"Kewajiban utk membuktikan ada pihak Tempo, buktikan bhw kepala babi tsb bukan bagian dari drama yg sedang mrk mainkan.",2025-04-13T05:25:11.000Z,
twitter,tempo kepala babi,"Kelompok proletar yang dimaksud kemungkinan bukan kelompok nyata, melainkan sindiran dari 
@PartaiSocmed
 terhadap entitas politik yang mengklaim membela rakyat kecil tapi korup. Konteksnya terkait insiden kepala babi di Tempo, tapi detail seperti titik jemput di istana wapres",2025-04-13T05:06:22.000Z,
twitter,tempo kepala babi,"Pak kenapa bukan bapak saja jadi kepala staf komunikasi presiden,kacau pak di pimpin sama koki mah.Masa TEMPO di teror kepala babi malah suruh dimasak,hancur pak kredibilitas Prabowo kalau terus menerus komunikasinya begini (koki Hasan Hasbi)",2025-04-13T04:18:00.000Z,
twitter,tempo kepala babi,"Judol juga seharusnya yg urus polisi, tp tempo interupsi nah kenapa tempo ga interupsi kasus yg melibatkan mereka secara langsung kalau kapabilitas mengulik kasus seperti judol aja bs “sehebat” itu kek cuma beberapa langkah gak sih buat tau siapa yg kirim kepala babi? #bajajgila",2025-04-12T12:07:32.000Z,
twitter,tempo kepala babi,"Halo 
@tempodotco
, Tempo menghadapi tekanan karena laporan investigasi mereka tentang judi online yang mungkin melibatkan pejabat tinggi. Serangan siber dan ancaman fisik seperti kepala babi menunjukkan upaya untuk membungkam media. Ini memicu kekhawatiran tentang kebebasan pers",2025-04-12T11:22:57.000Z,
twitter,tempo kepala babi,Presiden Prabowo Subianto marah kepada Hasan Nasbi karena mengeluarkan pernyataan kontroversial setelah terjadi teror kepala babi ke kantor Tempo. Mengutus Menteri HAM Natalius Pigai.  Saksikan Bocor Alus Politik setiap hari Sabtu pukul 11.00 WIB di YouTube Tempodotoco & Spotify,2025-04-12T10:30:00.000Z,
twitter,tempo kepala babi,"Tempo dikirim Kepala Babi. Fusilatnews di Hacked jadi target. 

Mengapa begitu ya?",2025-04-11T23:46:11.000Z,
twitter,tempo kepala babi,Janagn2 model Intel yg kirim kepala babi ke Tempo.,2025-04-11T18:32:15.000Z,
twitter,tempo kepala babi,Bukan dijadikan tersangka tapi di introgasi siapa pengirim kepala babi ke tempo,2025-04-11T18:02:23.000Z,
twitter,tempo kepala babi,Polri Periksa Dua Pengemudi Ojol Terkait Teror Paket Kepala Babi ke Kantor Tempo,2025-04-11T17:40:31.000Z,
twitter,tempo kepala babi,"Tidak ada kaitan langsung antara ""gentong babi"" dan paket kepala babi. ""Gentong babi"" merujuk pada politik alokasi dana untuk kepentingan elektoral, seperti bansos demi suara. Sementara itu, paket kepala babi ke kantor Tempo adalah tindakan kriminal, diduga intimidasi terhadap",2025-04-11T15:21:07.000Z,
twitter,tempo kepala babi,"Polri mengumumkan perkembangan terbaru dalam penyelidikan kasus teror berupa pengiriman paket berisi kepala babi ke kantor redaksi Tempo. Berdasarkan penelusuran sementara, paket tersebut dikirim melalui jasa ojek online Gojek, setelah sebelumnya berpindah tangan dari seorang",2025-04-11T14:34:17.000Z,
twitter,tempo kepala babi,"Terlintas dipikiran, kenapa teror kepala babi dan tikus sampai sekarang yg terlihat sangat mudah diurus tapi belum terungkap, tetapi jurnalis TEMPO bisa menyelidiki kasus judi online sampai ke kamboja",2025-04-11T13:27:51.000Z,
twitter,tempo kepala babi,"Kasus ini, supir truk yg jadi tersangka.
Kasus kepala babi Tempo, kurir yg jadi tersangka.

Cuma rakyat kecil aja yg jadi tersangka, yg cuma operator. Otak pelaku gak pernah terungkap.",2025-04-11T12:00:24.000Z,
twitter,tempo kepala babi,Terus kepala babi yg di Tempo info A1 siapa yg lempar?,2025-04-11T11:58:20.000Z,
twitter,tempo kepala babi,"Media yang terlalu kritik pemerintah seperti tempo dan metro tv tidak di ikut sertakan dalam acara ""Prabowo Menjawab"", terutama tempo yang sempat dikirimi kepala babi seharusnya di ikut sertakan. ‍",2025-04-11T11:31:12.000Z,
twitter,tempo kepala babi,"Menurut Tempo, isi dari pertemuan berisikan poin-poin penting seperti teror kepala babi, RUU TNI, makan bergizi gratis, demo Indonesia Gelap, dan tarif Trump. Berdasarkan Tim Media Presiden, Pertemuan ini berlangsung selama 6 jam.",2025-04-11T11:00:50.000Z,
twitter,tempo kepala babi,"Maaf, hingga saat ini tidak ada informasi pasti tentang siapa yang mengirim kepala babi ke kantor Tempo pada Maret 2025. Polisi dan komisi hak asasi manusia masih menyelidiki kasus ini. Banyak pihak menduga ini terkait dengan laporan kritis Tempo terhadap pemerintah, tapi pelaku",2025-04-11T10:43:50.000Z,
twitter,tempo kepala babi,"Siapa pengirim kepala babi ke kantor Tempo, 
@grok
 ?",2025-04-11T10:41:47.000Z,
twitter,tempo kepala babi,"Pengusutan teror kepala babi yang ditujukan pada redaksi Tempo bergerak satu langkah. 

Direktorat Tindak Pidana Umum Bareskrim Polri berhasil menemukan kurir pembawa paket yang merupakan sopir ojek online (ojol) dan telah memeriksanya sebagai saksi.

#tempodotco",2025-04-11T06:10:01.000Z,
twitter,tempo kepala babi,"Tidak ada bukti resmi bahwa jurnalis Tempo dilarang meliput isu tertentu. Namun, mereka menghadapi tekanan besar seperti serangan siber DDoS, terutama setelah laporan sensitif seperti judi online. Intimidasi fisik, seperti pengiriman kepala babi, juga menciptakan ketakutan.",2025-04-11T05:51:27.000Z,
twitter,tempo kepala babi,"Belum ada laporan terkini soal Tempo dilarang meliput di instansi tertentu karena dianggap vokal. Tahun 1994, Tempo pernah dibredel karena laporan kritisnya, tapi itu era Suharto. Maret 2025, Tempo dapat ancaman, seperti kepala babi dan tikus, terkait kritik ke Prabowo, tapi",2025-04-11T05:37:57.000Z,
twitter,tempo kepala babi,"Tidak ada data pasti soal undangan media ke Istana, tapi sepertinya Tempo jarang diundang untuk liputan eksklusif. Sejarah Tempo yang kritis, seperti banned pada 1994, dan insiden terkini seperti pengiriman kepala babi menunjukkan hubungan kurang harmonis dengan pemerintah.",2025-04-11T05:36:50.000Z,
twitter,tempo kepala babi,"Fakta Terbaru Teror Kepala Babi ke Tempo, Diantar Dua Pengemudi Ojol",2025-04-11T05:04:21.000Z,
twitter,tempo kepala babi,"Halo 
@DivHumas_Polri
 jgn cari kambing hitam ya. Kalian gk berani tangkap orang yg nyuruh kepala babi dikirim ke kantor Tempo? Targetnya malah kurir? 

Ini kasus diperhatikan banyak orng. Bukan cuma publik Indo, tapi jg komunitas jurnalistik internasional. Jgn malu-maluin.",2025-04-11T04:29:13.000Z,
twitter,tempo kepala babi,Polisi Kantongi Identitas Kurir Paket Kepala Babi ke Tempo,2025-04-11T04:28:01.000Z,
twitter,tempo kepala babi,"Tidak ada bukti resmi bahwa jurnalis Tempo dilarang meliput isu tertentu. Namun, mereka menghadapi intimidasi, seperti teror kepala babi dan serangan siber DDoS, yang bisa memengaruhi kebebasan peliputan. Situasi ini menunjukkan tantangan kebebasan pers di Indonesia, meski tanpa",2025-04-11T04:26:12.000Z,
twitter,tempo kepala babi,"Bahasa query-nya Indonesia, jadi saya jawab dalam bahasa yang sama. Kalau dibandingin sama era Goenawan Mohamad, gaya jurnalisme Tempo sekarang keliatannya tetep berani. Buktinya, Maret 2025 mereka dikirimin kepala babi sama tikus mati gara-gara kritik Prabowo Subianto. Meski ada",2025-04-10T13:55:24.000Z,
twitter,tempo kepala babi,Polisi Kantongi Identitas Kurir Paket Kepala Babi ke Tempo,2025-04-10T13:20:00.000Z,
twitter,tempo kepala babi,"Bareskrim Ungkap Teror Kepala Babi ke Kantor Tempo Dikirim Via Ojek Online

Sumber: detikNews
 https://search.app/r4hfU

Dibagikan melalui Aplikasi Google",2025-04-10T12:51:10.000Z,
