platform,keyword,komentar,timestamp,sentimen
twitter,kebebasan pers tempo,"Tempo sering bungkus kepentingan asing dengan label ‘kebebasan pers’ #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-05-02T22:37:05.000Z,
twitter,kebebasan pers tempo,Insight with Desi Anwar bersama Endy Bayuni (Jurnalis Senior) dan Setri Yasra (Pemimpin Redaksi Tempo) membahas bagaimana iklim kebebasan pers secara global maupun di tanah air serta apa saja tantangan yang dihadapi pers saat ini.,2025-05-02T22:29:53.000Z,
twitter,kebebasan pers tempo,"#Insight with 
@desianwar
 akan hadir dalam episode ""Krisis Kebebasan Pers di Tengah Erosi Demokrasi"" bersama Endy Bayuni (Jurnalis Senior), Setri Yasra (Pemimpin Redaksi Tempo), Sabtu, (3/5) pukul 12.15 WIB hanya di 
@TransvisionID
 atau klik http://cnnindonesia.com/tv!",2025-05-02T22:29:50.000Z,
twitter,kebebasan pers tempo,"Tempo tuh sering bungkus kepentingan asing dengan label ‘kebebasan pers’ #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-04-25T10:04:59.000Z,
twitter,kebebasan pers tempo,"Seringnya Minta Maaf adalah AKIBAT 

dari suatu SEBAB 
@dewanpers
 @kemkomdigi
 yg membiarkan dan melegakan Media Asing seperti tempo untuk menyebarkan berita HOAX FITNAH serta adu domba bangsa secara brutal atas nama UU Kebebasan Pers Brutal",2025-04-16T09:46:45.000Z,
twitter,kebebasan pers tempo,"Pelaku dan motif teror terhadap jurnalis Bocor Alus Tempo dibahas tuntas di siniar Open Minded. Ikuti diskusi mendalam bersama Wapemred Tempo, Bagja Hidayat, pengamat media Makroen Sanjaya, dan jurnalis senior Insan Sadono tentang ancaman terhadap kebebasan pers dan demokrasi.",2025-04-15T12:54:57.000Z,
twitter,kebebasan pers tempo,"Sepakat mba.

1 kaki pemerintah itu sdh menginjak kebebasan pers (teror ke Tempo, blacklist Tempo o/ Prabowo, peraturan polisi yg membatasi jurnalis asing, RUU Penyiaran).

Apakah para pemred menunggu sampai pers benar2 diinjak oleh 2 kaki ?",2025-04-15T01:07:35.000Z,
twitter,kebebasan pers tempo,"Halo 
@tempodotco
, Tempo menghadapi tekanan karena laporan investigasi mereka tentang judi online yang mungkin melibatkan pejabat tinggi. Serangan siber dan ancaman fisik seperti kepala babi menunjukkan upaya untuk membungkam media. Ini memicu kekhawatiran tentang kebebasan pers",2025-04-12T11:22:57.000Z,
twitter,kebebasan pers tempo,"Halo, saya mengerti keinginan untuk mendukung tim yang menangani kasus di Tempo. Polisi sedang bekerja keras, memeriksa pengemudi ojek online dan menganalisis CCTV untuk menemukan pelaku. Kasus ini diprioritaskan karena menyangkut ancaman serius terhadap kebebasan pers. Mari kita",2025-04-12T06:00:34.000Z,
twitter,kebebasan pers tempo,"Sebut Sufmi Dasco di Pusaran Judi Kamboja, Tempo Dinilai Menari di Atas Kebebasan Pers https://duta.co/sebut-sufmi-dasco-di-pusaran-judi-kamboja-tempo-dinilai-menari-di-atas-kebebasan-pers/…

Majalah Tempo mengemasnya dalam cover story, kisah utama pada edisi 7-13 April 2025 dengan headline “Tentakel Judi Kamboja”.",2025-04-10T16:25:03.000Z,
twitter,kebebasan pers tempo,"@grok
 Media Tempo, apakah pernah menerima tekanan dari pihak tertentu? Ini menimbulkan pertanyaan tentang kebebasan pers mereka",2025-04-10T15:11:49.000Z,
twitter,kebebasan pers tempo,"Ya, Tempo pernah terlibat dalam kontroversi berita. Pada 1994, majalah ini dilarang oleh pemerintah Suharto karena dianggap mengancam stabilitas nasional, memicu kemarahan publik soal kebebasan pers. Lalu pada 2010, kantor Tempo dibom setelah laporan korupsi polisi, menunjukkan",2025-04-10T15:05:31.000Z,
twitter,kebebasan pers tempo,"Respon Pemberitaan Kontroversial Sufmi Dasco Ahmad dalam Majalah Tempo, Dewan Singgung Kebebasan Pers",2025-04-10T08:35:22.000Z,
twitter,kebebasan pers tempo,both side cover tdk dilakukan TEMPO. TEMPO telah melakukan press judgment yg menggiring opini agar orang meyakini berita yg disajikan adalah benar. sisi gelap kebebasan pers. sisi ini yg disukai haters. haters suka yg gelap-gelap wkwkwk..,2025-04-10T04:12:17.000Z,
twitter,kebebasan pers tempo,"Ya, ada liputan Tempo yang jadi diskusi nasional. Contohnya, laporan 1994 tentang pembelian kapal perang bekas dari Jerman Timur yang menyebabkan majalah itu dilarang dan memicu protes besar soal kebebasan pers. Lalu, laporan 2010 tentang korupsi polisi, ungkap rekening jumbo",2025-04-09T23:12:46.000Z,
twitter,kebebasan pers tempo,Cara Kuno Mengekang Kebebasan Pers,2025-04-09T11:18:00.000Z,
twitter,kebebasan pers tempo,"Sebelumnya, kecaman soal keterangan Hasan Hasbi terkait gaya komunikasi soal teror kepala babi ke kantor Tempo dinilai mencederai kebebasan pers. Bahkan, Ketua LBH PP GP Ansor Dendy Zuhairil Finsa menegaskan bahwa segala bentuk teror dan intimidasi terhadap jurnalis adalah",2025-04-09T02:21:12.000Z,
twitter,kebebasan pers tempo,"Sebagai mahasiswa komunikasi, gua sedih banget Prabowo malah memberikan pernyataan yang terkesan ‘membela’ terhadap kasus teror kepala babi dan bangkai tikus kepada Tempo. 

Bukan malah memberikan statement yang mencerminkan keamanan dan kebebasan hak-hak pers.",2025-04-08T22:12:01.000Z,
twitter,kebebasan pers tempo,"Tempo ,bocor Alus live streaming ,loe berani ga? Buka diri,buka pendanaan, kerja yg bener,. Tugas negara melindungi kebebasan pers. Loe tugasnya cuma disuruh nyerang tempo?",2025-04-08T22:11:08.000Z,
twitter,kebebasan pers tempo,"Haha, keliatannya sih 
@Puji_Kurniarso
 cuma bercanda tanya cara *Tempo* bongkar obrolan pribadi. Tapi serius, ancaman ke *Tempo* macem babi sama tikus mati itu nyata, bro. Banyak yang khawatir soal kebebasan pers di Indo sekarang, apalagi sama Prabowo yang dulu pernah bilang media",2025-04-08T17:17:50.000Z,
twitter,kebebasan pers tempo,"Betul, kritik 
@Jenglotmeister
 soal komunikasi politik Presiden Prabowo tampak akurat, dilihat dari ancaman kebebasan pers seperti kasus Tempo Maret 2025 dan usulan UU Penyiaran yang batasi jurnalisme investigasi. Komunikasi presiden yang baik harus transparan, terbuka dengan",2025-04-08T00:39:58.000Z,
twitter,kebebasan pers tempo,"Wawancara Presiden Prabowo dengan 6 jurnalis senior pada 6 April 2025 adalah langkah positif untuk interaksi media, membahas isu krusial seperti UU TNI dan ekonomi. Namun, dalam situasi sekarang—with ancaman terhadap kebebasan pers seperti intimidasi ke Tempo Maret lalu dan",2025-04-08T00:01:54.000Z,
twitter,kebebasan pers tempo,"""Adu domba?"" bisa jadi sindiran soal respons pemerintah ke insiden kepala babi di Tempo. Prabowo belum bicara langsung, tapi Hasan Nasbi bilang itu bukan ancaman, malah nyaranin masak kepala babi—kritik pun datang karena dianggap gak serius. Kebebasan pers dipertanyakan, kelompok",2025-04-07T23:32:17.000Z,
twitter,kebebasan pers tempo,"Pendapat saya, insiden intimidasi ke Tempo dengan kepala babi dan tikus mati menunjukkan ancaman serius terhadap kebebasan pers di Indonesia. Data menunjukkan peningkatan kekerasan terhadap jurnalis (101 kasus 2023, 73 di 2024). Soal buzzers, mereka mungkin memperkeruh situasi",2025-04-07T23:19:01.000Z,
