platform,keyword,komentar,timestamp,sentimen
twitter,tempo kepala babi,"Tempo gampang aja cari hubungan bisnis kasino sampek kamboja, tapi cari pelaku pengirim kepala babi gk bisa

Apakah distribusi babi di Indonesia ini seperti narkoba? Sampai2 gk tahu darimana asalnya",2025-04-06T12:35:24.000Z,
twitter,tempo kepala babi,Alasan E–nseok khidmat nyanyiin part “baby girl” di Tempo soalnya di otak isinya dia:,2025-04-28T11:36:14.000Z,
twitter,tempo kepala babi,"  TW //  tikus , darah 

GILAAAAA TEMPO DITEROR LAGI.

awas aja kalo istana nyuruh dimasak lagi kek kepala babi kemaren. ",2025-03-22T12:40:14.000Z,
twitter,tempo kepala babi,"kenapa tempo dikirim nya waktu itu kepala babi, ga gelato aja gitu",2025-04-06T14:00:34.000Z,
twitter,tempo kepala babi,"Kawan2, kawan kita jurnalis Tempo mengalami ancaman pembunuhan simbolik melalui kiriman kepala babi. Mimin akan cuitkan pernyataan sikap AJI Jakarta & 
@lbhpersjakarta
 . 

RILIS: Teror Kepala Babi ke Jurnalis Tempo Serangan Berbahaya terhadap Kemerdekaan Pers

-utas-",2025-03-21T01:26:09.000Z,
twitter,tempo kepala babi," kantor tempo lagi lagi dapat kiriman teror. kemarin teror kepala babi, hari ini teror bangkai tikus kepala yang dipenggal. 

guys, kita saat ini beneran kembali ke orde baru. jangan takut bersuara. zaman sekarang ada socmed. kalau ada apa apa viralin. stay safe ",2025-03-22T13:30:16.000Z,
twitter,tempo kepala babi,"[BREAKING] Hasan Nasbi mengundurkan diri dari jabatan Kepala Kantor Komunikasi Presiden atau PCO.

Sebelumnya, Hasan Nasbi sempat membuat geger akibat komentar ""dimasak saja"" terkait kasus pengiriman kepala babi kepada jurnalis Tempo.",2025-04-29T06:21:30.000Z,
twitter,tempo kepala babi,"Mungkin agar tidak menimbulkan tanya khalayak ramai

Ada baiknya TEMPO rilis video CCTV ketika paketan isi kepala babi dan tikus diberikan

Agar bisa jadi bocor alus ke netizen dan viral dikejar netizen yang merangkap detektif",2025-03-23T01:35:41.000Z,
twitter,tempo kepala babi,"Majalah tempo diteror dikirimi kepala babi dan bangkai tikus, akun base diancam, sebenernya ini negara apa sih guys? Kok usaha pembungkaman nya semakin terlihat jelas.",2025-03-23T14:33:03.000Z,
twitter,tempo kepala babi,"All hell will break loose. Hari ini kepala babi, entah apa selanjutnya. Semoga jurnalis-jurnalis Tempo, dan media-media independen lainnya, selalu diberi kesehatan dan keberanian.",2025-03-20T09:52:11.000Z,
twitter,tempo kepala babi,hasan nasbi harusnya neror ke kantor tempo bukan pakai kepala babi tapi pakai dimsum,2025-04-29T11:22:05.000Z,
twitter,tempo kepala babi,"Kepala Kantor Kepresidenan Hasan Nasbi merespons teror kepala babi yang dikirim ke kantor Tempo. Ia justru menyarankan untuk memasak kepala babi itu.

#tempodotco #tempo #terorkepalababi",2025-03-22T05:55:39.000Z,
twitter,tempo kepala babi,Polisi Periksa Kurir Ojol Bawa Paket Teror Kepala Babi ke Tempo,2025-04-10T14:00:00.000Z,
twitter,tempo kepala babi,"[CHANT MIX GUIDE BIBIR YANG TELAH DICURI Interlude & Outro]

Patokan dari spotify

(02:26)
Taiga!~
Faiya!~
Saiba!~
Faiba!~
Daiba!~
Baiba!~
Jyajya!~
Faibo!~
Waipa!~

(03:33)
Tora hii jinzo sen-i ama shindo kasen tobi jokyo tobi kasen shindo ama sen-i jinzo hii!
Tora! Hii! Jinzo!",2025-02-11T03:09:28.000Z,
twitter,tempo kepala babi,"Sekolah doang si dasco islamic bandung tapi dapat duit dari judi untuk nafkah kelurga nya,eh giliran dibuka siapa dalangnya dia kirim kepala babi ke kantor tempo ",2025-04-06T11:45:24.000Z,
twitter,tempo kepala babi,"Soal teror kepala babi ke Tempo, mengecewakan melihat Presiden Prabowo lebih sibuk ""cuci tangan"" dengan narasi ""adu domba"" daripada menunjukkan ketegasan melindungi kebebasan pers. Kasus intimidasi jurnalis bukan hal sepele yang bisa dikesampingkan, apalagi dijadikan bahan",2025-04-07T22:54:54.000Z,
twitter,tempo kepala babi,"Wawancara soal kepala babi, tapi Pemred Tempo tidak diundang. Anggap saja sudah tahu lah ya alasannya kenapa.

Dan lalu Narasi diwakilkan oleh Najwa Shihab, bukan Zen RS yang menjabat sebagai Pemred.",2025-04-07T02:25:41.000Z,
twitter,tempo kepala babi,Media Asing Soroti Teror Kepala Babi ke Kantor Tempo: Era Baru Intimidasi ke Jurnalis Indonesia,2025-03-30T13:40:00.000Z,
twitter,tempo kepala babi,"Kepala babi dikirim ke kantor TEMPO ditujukkan utk mba Cica host bocor alus, entah siapa yg mengirimnya, ngga jelas. Yg jelas, ini benar2 TEROR kepada jurnalis & untuk kita semua setelah UU TNI disahkan. Lawan!!",2025-03-20T09:45:11.000Z,
twitter,tempo kepala babi,"Tempo dikirim Kepala Babi. Fusilatnews di Hacked jadi target. 

Mengapa begitu ya?",2025-04-11T23:46:11.000Z,
twitter,tempo kepala babi,"Ya ga heran tempo dapat kiriman kepala babi dll, mereka konsisten 'menelanjangi'",2025-04-07T06:29:55.000Z,
twitter,tempo kepala babi,"Soalnya kasus kepala babi kemaren,  jatohnya malah kocak gini ",2025-04-15T01:27:33.000Z,
twitter,tempo kepala babi,"tempo pengkhianat bangsa 
udh dpt kepala babi, bangke tikus, agen zionis, dicap pengkhianat. kurang apa coba?? kurang taliban aja sih",2025-04-26T15:15:02.000Z,
twitter,tempo kepala babi,"Menunjukkan Anies kurang literasi sehingga mudah ditipu iblis yg merasuki orang2 dekatnya. Santet adalah sihir, bukan kekuatan supranatural, melainkan tipuan trik seperti sulap (magic). 

Lagi rame kiriman teror kepala Babi ke Tempo, dia curcol serangan halu. Kontrol oposisi.",2025-03-29T01:31:22.000Z,
twitter,tempo kepala babi,"Breaking news sang maestro kepala babi

Hasan nasbi mundur sbg kepala PCO kepala kantor komunikasi kepresidenan

Tempo ..! Piye .???",2025-04-29T09:21:06.000Z,
twitter,tempo kepala babi,akhir sebuah drama parcel kepala babi ke pimred Tempo,2025-04-29T15:11:36.000Z,
twitter,tempo kepala babi,"Aduh Mas 
@MardaniAliSera
  nggak usahlah muji2 
@NasbiHasan
 ..  pernyataan  HN terkait kepala babi ke team bocor halus tempo jelas2 menunjukkan komunikator yg gagal total..  kasihan PKS  mending diam jauh lebih baik.",2025-04-30T12:24:56.000Z,
twitter,tempo kepala babi,"Felix Siaw, yang juga dikenal sebagai seorang pendakwah, dalam obrolan di akun youtube beberapa waktu lalu, ikut menyoroti pernyataan Kepala Komunikasi Kepresidenan atau Presidential Communication Office (PCO) Hasan Nasbi. Yakni terkait teror kepala babi di kantor Tempo.

Awalnya",2025-04-06T01:00:04.000Z,
twitter,tempo kepala babi,"Yg dikirim kepala babi tempo yg diundang yg lain, jika yg dibahas kepala babi seharusnya tempo juga diundang biar dapat point of view yg mendapat kiriman secara jelas",2025-04-06T22:36:07.000Z,
twitter,tempo kepala babi,"Gw curiga awalnya mau ngirim full babi utuh eh di korup cuman makin kesini makin habis nyisa kepala doang, eh yg kebagian kepala pengen juga ngambil bagian lah telinga nya kwkwkwkwk",2025-03-21T09:49:51.000Z,
twitter,tempo kepala babi,berangkat mengantuk… sampai LEBIH MENGANTUK… usap usap rambut dia lima menit maka dia akan TERTIDUR…. nyanyikan dia nina bobo maka dia akan TERLELAP… bayi butuh tidur lebih dari SEPULUH JAM…. tolong biarkan dia TIDUR IMUT….,2024-12-10T08:57:10.000Z,
twitter,tempo kepala babi,Mau jadi chef kepala babi dan bangkai tikus gimana kasus teror ke majalah tempo ? Sama kejadianna saat pengiriman 3 kepala Anjing ke habib bahar..,2025-04-29T14:46:32.000Z,
twitter,tempo kepala babi,Kemungkinan setiap hari maki - maki tempo dia ! Itu akibat makan kepala babi di tempo jadi dipecat deh. Eh salah mundur diri biar terhormat.,2025-04-29T10:14:03.000Z,
twitter,tempo kepala babi,Korban media buZZer..... Justru tempo yg memberitakan tentang tidak keadilan di Indonesia. Berkali-kali tempo mendapatkan intimidasi lewat berbagai aspek. Terakhir kepala babi..... Siapa pelakunya.... Sampai sekarang cuma yg diminta keterangan ojol nya saja. Yg order goib,2025-04-26T07:37:54.000Z,
twitter,tempo kepala babi,Babi itu sebenarnya upin. Palanya botak tapi ada rambutnya cuma sehelai.,2025-04-30T03:26:01.000Z,
twitter,tempo kepala babi,"Sialnya Hasan, dia mmg punya story pribadi sm Tempo sjk lama. Andai yg dikirim kepala babi media lain, Kompas misalnya, tanggapannya akan lbh serius. Dia tau persis busuknya jurnalisme Tempo.",2025-04-17T14:20:44.000Z,
twitter,tempo kepala babi,"Terlepas mundur karena ditekan atau secara sadar mengakui bahwa dia salah dalam menanggapi kasus kepala Babi Tempo, apresiasi yg tinggi untuk beliau, semoga menjadi contoh pejabat lainnya. Untuk pejabat lain, jk salah atau ga mampu, mundur aja, jangan bikin monolog.",2025-04-29T09:42:40.000Z,
twitter,tempo kepala babi,"Teror Kepala Babi ke Tempo, Pimpinan Redaksi: Ini Upaya Intimidasi Jurnalis",2025-03-20T16:04:30.000Z,
twitter,tempo kepala babi,"https://inews.id/tag/interupsi
Selain kiriman paket kepala babi, kantor media Tempo juga menerima teror kardus yang berisi 6 bangkai tikus tanpa kepala. Hal ini diduga menjadi simbol 6 host podcast yang diproduksi oleh Tempo. 

Wapimred Tempo, Bagja Hidayat pun menduga pengirim teror",2025-03-27T15:12:20.000Z,
twitter,tempo kepala babi,Kepala BPJPH Haikal Hasan mengungkap sejumlah kemungkinan penyebab jajanan mengandung babi tersebut berlabel halal.,2025-04-25T02:49:43.000Z,
twitter,tempo kepala babi,"Tutorial makan daging BABI yang membuat kualitas SDM penikmatnya relatif unggul di segala Medan, segala bidang dan segala cuaca..",2024-05-14T11:56:11.000Z,
twitter,tempo kepala babi,"Kurir Pengirim Paket Kepala Babi ke Kantor Tempo Diperiksa Polisi, Begini Hasilnya",2025-04-11T09:22:49.000Z,
twitter,tempo kepala babi,"Babi siap dipanen dalam waktu yg sangat cepat (3-4 bulan), tapi masa itu Butuh resource yg luar biasa berlimpah

Kalo kambing domba sapi menurut syariatnya boleh dipotong nunggu sekitar 2-3 tahun kalo gak Salah",2025-01-12T15:02:34.000Z,
twitter,tempo kepala babi,Kala Prabowo Bahas Kontroversi Ucapan Hasan Nasbi soal Teror Kepala Babi ke Kantor Tempo: Teledor,2025-04-07T13:23:13.000Z,
twitter,tempo kepala babi,"Udah cape2 bikin isue teror Kepala Babi masih kaga laku juga. Dikasih discont 80% tetap gak laku. Coba kak 
@Heraloebss
 kasih saran tempo disconnya tambahin jadi 99,9% . Kalau masih nggak laku juga suruh tutup aja ",2025-04-06T12:37:44.000Z,
twitter,tempo kepala babi,"Ini namanya Tummy Time. Memang utk melatih tengkurep pada bayi. Manfaatnya banyak sekali loh, terutama utk motorik kasarnya. Diawal2 cukup 1-2 menit aja, seiring bertambah usia durasi akan bertambah lama.",2022-05-28T00:45:14.000Z,
twitter,tempo kepala babi,"Hari ini temanya babi. 

Siang makan bakmi babi, siang bipang, malem gohiong dan hari ini emg kaya babi.",2025-04-27T16:07:13.000Z,
twitter,tempo kepala babi,"Untuk babi nya bisa seperti ini hanya bedanya berwarna hitam pekat, hidung lebih panjang, mata lebih terlihat tegas (karena mata manusia), telinga lebih panjang. Ukuran besarnya kurang lebih spt ini. Sumber pict by google yaw",2020-07-27T07:50:05.000Z,
twitter,tempo kepala babi,"Teror Kepala Babi dan Tikus ke Tempo, Prabowo: Ada yang Ingin Memecah Belah",2025-04-09T04:02:42.000Z,
twitter,tempo kepala babi,Polri Periksa Dua Pengemudi Ojol Terkait Teror Paket Kepala Babi ke Kantor Tempo,2025-04-11T17:40:31.000Z,
twitter,tempo kepala babi,"Penduduk Daehyeon-dong, Korea Selatan merayakan pesta babi panggang di lokasi pembangunan masjid sebagai bentuk penolakan. https://dunia.tempo.co/read/1673127/warga-korea-selatan-lemparkan-kepala-babi-protes-pembangunan-masjid?utm_source=Twitter&utm_medium=Audev&utm_campaign=Dunia_Syahdi…",2022-12-28T04:06:58.000Z,
twitter,tempo kepala babi,"Aksi babi ngepet ini tak luput dari berbagai ritual juga. Dia menggunakan kain seperti jubah berwarna hitam utk menutupi tubuhnya ketika sedang berubah menjadi seekor babi, aksi tsb harus dilakukan max 3 orang. Tidak boleh lebih dari itu",2020-07-27T07:44:29.000Z,
twitter,tempo kepala babi,Psikolog Forensik: Teror Kepala Babi ke Tempo Penistaan terhadap Manusia dan Hewan,2025-03-27T20:07:15.000Z,
twitter,tempo kepala babi,"Dituding menggambarkan seorang kepala negara seperti tokoh kartun Pinokio yang identik suka berbohong.
Begini penjelasan Redaktur Eksekutif Majalah Tempo
http://bit.ly/2kjggAl",2019-09-16T09:43:39.000Z,
twitter,tempo kepala babi,"Menanggapi Teror Kepala Babi dan Bangkai Tikus ke Tempo, Penjelasan Prabowo Menjadi Sorotan",2025-04-09T05:56:56.000Z,
twitter,tempo kepala babi,Tempo Adukan Kasus Teror Kepala Babi ke Komnas HAM,2025-03-25T06:33:16.000Z,
twitter,tempo kepala babi,"Jurnalis senior memberikan dukungan dan solidaritas kepada Kantor Tempo. Hal ini dalam menghadapi teror dan intimidasi berupa kiriman kepala babi dan bangk*i tikus.  

Para jurnalis senior berkumpul di Kantor Tempo Palmerah, Jakarta. 

Mereka memberikan dukungan penuh kepada",2025-03-25T11:01:46.000Z,
twitter,tempo kepala babi,"Belum genap setahun menjabat, Hasan Nasbi resmi mengundurkan diri dari posisi Kepala Kantor Komunikasi Kepresidenan (PCO). 

Sosok Hasan sempat jadi sorotan usai komentarnya soal kasus teror kepala babi terhadap jurnalis Tempo dinilai blunder.

Kini, Menteri Sekretaris Negara",2025-04-29T10:56:24.000Z,
twitter,tempo kepala babi,"Siomay Babi Viral di Tiktok, dari Nggak Laku Hingga Kini 1 Jam Langsung Ludes http://dlvr.it/Rr9B2L",2021-01-23T07:28:03.000Z,
twitter,tempo kepala babi,"Komisioner Komnas Hak Asasi Manusia (HAM) Anis Hidayah mengecam pengiriman kepala babi dan bangkai tikus ke kantor Tempo sebagai bentuk teror yang ditujukan kepada pembela HAM.

~LL #Tempo #KomnasHAM",2025-03-27T12:57:16.000Z,
twitter,tempo kepala babi,Ustadz Felix Siauw Soal Hasan Nasbi Suruh Jurnalis Tempo Masak Kepala Babi: Nggak Ada Adab!,2025-03-30T11:15:00.000Z,
twitter,tempo kepala babi,".
.
Katanya 
@BocorAlusPol
 dikirimin Pala Babi ??!
Cookkk .. Pala Babi tuh paling enak Bjiirrr .. Mending sini kirim kasi ke Guwa 

Lagian 
@tempodotco
 lah ditakut-takutin
cuma pake Pala Babik ??

Mreka mah dah kenyang diBredel Rezim ..
Kaga bakalan takut kek gitu doang
.
.",2025-03-20T11:20:20.000Z,
twitter,tempo kepala babi,"Satu bulan sebelumnya, pada Maret 2025, Hasan Nasbi menjadi sorotan ketika mengomentari aksi teror kepala babi terhadap jurnalis Tempo, yang ia sebut sebaiknya dimasak saja.

~MD #HasanNasbi #TerorTempo",2025-04-29T09:01:40.000Z,
twitter,tempo kepala babi,Andreas Hugo Kritik Keras Pernyataan Hasan Nasbi Tentang Teror Kepala Babi ke Kantor Tempo https://gesuri.id/pemerintahan/andreas-hugo-kritik-keras-pernyataan-hasan-nasbi-tentang-teror-kepala-babi-ke-kantor-tempo-b2nk7ZUct?utm_source=dlvr.it&utm_medium=twitter… #pdiperjuangan,2025-03-29T23:55:12.000Z,
twitter,tempo kepala babi,"Okelah cover tempo melecehkan presiden kata kalian, tp knp kalian diam saja wkt tempo pasang cover pak sby dgn kerbau? 

Yg jd masalah buat gue adalah standar ganda kelen. Kelen. Kelen.
Hih!",2019-09-15T23:36:42.000Z,
twitter,tempo kepala babi,"https://tempo.co/politik/menurut-prabowo-teror-kepala-babi-ke-redaksi-tempo-untuk-adu-domba-1228521… 
TEROR KEPALA BABI: ADU DOMBA ATAU ANCAMAN TERHADAP KEBEBASAN PERS?

Pernyataan Prabowo yang menyebut bahwa teror kepala babi ke redaksi Tempo sebagai “upaya adu domba” patut dikritisi secara tajam, karena berpotensi mereduksi keseriusan tindakan tersebut",2025-04-08T11:34:28.000Z,
twitter,tempo kepala babi,"Hei 
@Ardhi_addhi
, aku tahu karena aku dirancysics 3 dibuat oleh xAI, yang memberiku akses ke info terkini dari web dan postingan X. Soal Hasan Nasbi, dia mundur sebagai Kepala PCO pada 21 April 2025 setelah kontroversi komentarnya tentang kepala babi yang dikirim ke Tempo pada",2025-04-29T07:29:40.000Z,
twitter,tempo kepala babi,Video Polisi Kantongi Identitas Kurir Pengirim Kepala Babi ke Kantor Tempo https://20.detik.com/detikupdate/20250410-250410108/video-polisi-kantongi-identitas-kurir-pengirim-kepala-babi-ke-kantor-tempo??utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=20detik…,2025-04-10T11:16:15.000Z,
twitter,tempo kepala babi,"Yo bro, Hasan Nasbi itu tokoh gaul, dulu jubir kampanye Prabowo 2024, kece abis! Pas Prabowo menang, dia jadi kepala komunikasi presiden, posisi top banget. Tapi, cuma 8 bulan, dia mundur gara-gara ngomong ngaco soal kepala babi yang dikirim ke Tempo. Komentarnya, ""masak aja,""",2025-04-30T00:59:01.000Z,
twitter,tempo kepala babi,"Najwa Shihab : Prabowo Ditanya Teror Kepala Babi Tempo hingga RUU TNI Saat Bertemu di Hambalang
.
TETAP #CabutUUTNI 
Salah satu ciri negara yang demokratis adalah Supremasi Sipil. 
https://nasional.kompas.com/read/2025/04/07/08314791/najwa-shihab-prabowo-ditanya-teror-kepala-babi-tempo-hingga-ruu-tni-saat…",2025-04-08T06:25:34.000Z,
twitter,tempo kepala babi,"Ketua DPR RI Puan Maharani meminta aparat penegak hukum untuk mengusut tuntas teror paket kepala babi dan bangkai tikus yang dikirimkan ke kantor Media Tempo.

Dia mengatakan aksi teror tidak boleh dilakukan kepada kantor media karena bisa mengancam kebebasan pers seperti yang",2025-03-25T09:25:25.000Z,
twitter,tempo kepala babi,"Sikapi Teror Kepala Babi, Masyarakat Sipil Beri Dukungan untuk Tempo",2025-03-21T03:20:01.000Z,
twitter,tempo kepala babi,Presiden RI Prabowo Subianto menilai pernyataan Kepala Komunikasi Kepresidenan Hasan Nasbi saat mengomentari aksi teror kepala babi terhadap redaksi Tempo adalah hal yang teledor dan keliru. | #PrabowoSubianto #TerorKepalaBabi,2025-04-07T11:34:32.000Z,
twitter,tempo kepala babi,"Presiden RI Prabowo Subianto akhirnya angkat bicara terkait aksi teror kepala babi hingga bangkai tikus kepada redaksi media Tempo.

~LL #Prabowo #TerorTempo",2025-04-07T23:46:29.000Z,
twitter,tempo kepala babi,"Teringat...
 DISWAY, 22 April 2025.
""MUNGKIN...
kepala komunikasi resmi presiden itu masih pusing setelah ''makan'' gule kepala babi yg dimasaknya sendiri utk TEMPO.""

* * * * *
.
@tempodotco
.
@korantempo
 'waktu #kedaikopi' *",2025-04-29T15:55:17.000Z,
twitter,tempo kepala babi,"Mengerikan, 700 Cacing Pita Hidup di Tubuh Usai Makan Daging Babi
http://bit.ly/2rfuc1z",2019-11-22T09:32:08.000Z,
twitter,tempo kepala babi,"Presiden Prabowo Akhirnya Buka Suara Soal Respon Hasan Nasbi Terkait Teror Kepala Babi di Tempo
 
https://jambi.tribunnews.com/2025/04/07/presiden-prabowo-akhirnya-buka-suara-soal-respon-hasan-nasbi-terkait-teror-kepala-babi-di-tempo… via 
@tribunnews",2025-04-07T12:16:07.000Z,
twitter,tempo kepala babi,"Pemilik Restoran Bipang Ambawang, Juniarto, mengaku kebanjiran pesanan setelah kuliner olahan daging babi panggang asli Kalimantan Barat itu viral karena “diendorse” oleh Presiden Joko Widodo. #TempoBisnis https://bit.ly/2R7GV3p",2021-05-10T02:02:41.000Z,
twitter,jurnalis tempo,Jurnalis Tempo Mengalami Pemukulan saat Merekam Polisi di Demo Hari Buruh,2025-05-02T02:25:29.000Z,
twitter,jurnalis tempo,Wartawan Tempo malah pada main tamiya di kantor.,2024-07-17T23:29:26.000Z,
twitter,jurnalis tempo,"Jurnalis Tempo ga diajak, Pak?",2025-04-06T09:08:47.000Z,
twitter,jurnalis tempo,Semoga semua kru dan jurnalis tempo dilindungi Tuhan,2025-04-06T06:15:44.000Z,
twitter,jurnalis tempo,"Ekspresi mbak jurnalis bikin salfok 

Siapa yang mengirim kepala babi ke Tempo??",2025-04-13T14:21:20.000Z,
twitter,jurnalis tempo,"pas di-flirt,
""bapak kamu pengendali judol indo yah? ""

kok tawuu

aku jurnalis tempo",2025-04-06T13:59:26.000Z,
twitter,jurnalis tempo,"[SIARAN PERS]

Komite Keselamatan Jurnalis:  Seran\gan Digital ke TEMPO Adalah Pembungkaman Kebebasan Pers

Komite Keselamatan Jurnalis (KKJ) mengecam keras serangan digital berupa Distributed Denial of Service (DDoS) kepada portal berita Tempo.

-utas-",2025-04-11T12:09:43.000Z,
twitter,jurnalis tempo,"Salah seorang ketua harian partai. Langganan aja kawan, murah kok itung-itung bantu jurnalis Tempo sewa bodyguard",2025-04-06T04:00:35.000Z,
twitter,jurnalis tempo,"[BREAKING] Hasan Nasbi mengundurkan diri dari jabatan Kepala Kantor Komunikasi Presiden atau PCO.

Sebelumnya, Hasan Nasbi sempat membuat geger akibat komentar ""dimasak saja"" terkait kasus pengiriman kepala babi kepada jurnalis Tempo.",2025-04-29T06:21:30.000Z,
twitter,jurnalis tempo,stay safe ya para jurnalis tempo ,2025-04-06T10:59:33.000Z,
twitter,jurnalis tempo,"Ironiss banget, yang di monas di baik2in karena pada dukung prabowo, sementara yg demo di gedung DPR di represi sama aparat kayak gini, bahkan jurnalis tempo aja ikut dipukulin.",2025-05-02T08:49:48.000Z,
twitter,jurnalis tempo,Cuma mau berdoa aja panjang umur untuk Jurnalis Tempo dan Staf lainnya,2025-04-25T02:24:17.000Z,
twitter,jurnalis tempo,"Jurnalis Tempo seolah lebih bersemangat menuliskan kabar bohong daripada menelaah data. #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-05-02T13:12:01.000Z,
twitter,jurnalis tempo,ini jurnalis tempo kyk di drakor drakor weh kren btul,2025-04-07T01:58:48.000Z,
twitter,jurnalis tempo,Aman aman jurnalis dan redaksi Tempo ,2025-04-06T06:54:59.000Z,
twitter,jurnalis tempo,Semoga para Jurnalis TEMPO selalu dikuatkan hatinya dan sehat selalu...,2025-04-07T10:18:19.000Z,
twitter,jurnalis tempo,"Semoga polisi yg mukul jurnalis tempo, mati mengenaskan, dipukul malaikat di alam kubur, dan dipermalukan di dunia dan akhirat",2025-05-02T09:05:25.000Z,
twitter,jurnalis tempo,Jurnalis tempo > detektif,2025-04-06T13:52:54.000Z,
twitter,jurnalis tempo," jurnalis tempo yang dikirim kepala babi sore tadi adalah kak fransisca ini. semoga kak fransisca selalu dilindungi Tuhan. 

jangan pernah takut!",2025-03-20T14:15:16.000Z,
twitter,jurnalis tempo,"Beberapa waktu lalu, kantor redaksi Tempo diteror dengan kiriman kepala babi. Ini jadi salah satu isu yang dibahas dalam wawancara 6 jurnalis dengan Presiden Prabowo Subianto di Hambalang. 

Lalu, apa kata Prabowo?

Jawaban selengkapnya, nonton YouTube Najwa Shihab sekarang, ya.",2025-04-07T12:36:02.000Z,
twitter,jurnalis tempo,sehat-sehat jurnalis TEMPO  you have a special place in my heart,2025-04-08T05:44:19.000Z,
twitter,jurnalis tempo,"28 April 2025.
Berbagai kasus sngt rumit pun bisa ditelusuri oleh jurnalis investigasi TEMPO. Tapi kasus kepala babi dan bangkai tikus rasanya lebih susah dari judi online di negara tetangga kamboja.
Mungkin perusahaan ojek online enggan memberikan data? Atau mgkn tempo sdh tahu?",2025-04-28T15:23:51.000Z,
twitter,jurnalis tempo,"Tempo suka mengklaim diri jurnalis, padahal cuma buzzer berbayar. #MediaTempoPengkhianatBangsa
PengkritikNyelekit DikontrolDuit",2025-05-02T13:51:47.000Z,
twitter,jurnalis tempo,"Intel Melayu di Revisi UU TNI

Sejumlah personel intelijen militer ditengarai berupaya masuk ke kantor Kontras. Pura-pura jadi jurnalis

Simak selengkapnya Program Bocor Alus Politik di Channel Youtube Tempodotco dan Spotify

#BocorAlusPolitik #PodcastBAP #PodcastTempo",2025-04-27T09:35:36.000Z,
twitter,jurnalis tempo,ya allah lindungi jurnalis tempo tolongggg,2025-04-06T13:26:41.000Z,
twitter,jurnalis tempo,tingkat keberanian jurnalis tempo ,2025-04-06T06:36:53.000Z,
twitter,jurnalis tempo,SEHAT SEHAT JURNALIS TEMPO ,2025-04-06T13:22:15.000Z,
twitter,jurnalis tempo,Sehat2 jurnalis Tempo,2025-04-05T13:18:37.000Z,
